RequestID,RequestInfo,Preparation,Preprocess,Transmissions,Postprocess,Delay,Duration,Bandwidth(Gbps)
172840786850036,19.2032,0.044085,12.1335,0.162116,0.000817,0.000978,0.160566,2801.58
172841726374133,18.4899,0.044686,11.5963,0.08668,0.000703,0.001068,0.085018,481.009
172842405851382,19.9294,0.046287,14.2483,0.163276,0.00064,0.000848,0.161825,2779.79
172843513147639,19.4081,0.045992,14.4396,0.088805,0.000982,0.001172,0.086821,471.02
172844209402104,20.936,0.045526,17.7549,0.198975,0.00069,0.001137,0.197124,3111.83
172845287338233,20.6898,0.044949,17.8676,0.094182,0.000642,0.001178,0.092337,775.045
172846012952826,22.0313,0.04632,19.9915,0.151287,0.00076,0.001125,0.149629,2733.06
172847183163643,21.42,0.045105,20.2006,0.077343,0.000721,0.001364,0.0755,812.473
172847933944060,22.4577,0.046503,21.477,0.114752,0.000761,0.001234,0.112908,2173.16
172848730861821,22.2754,0.046461,23.3864,0.130851,0.000641,0.001203,0.129085,2217.62
172850492469502,23.0802,0.04791,24.9156,0.111309,0.00069,0.001195,0.109531,1773.46
172851352301823,23.0501,0.045623,26.7864,0.127105,0.000832,0.001177,0.125466,2200.1
172853529145600,23.9576,0.047289,27.5415,0.100587,0.00063,0.001257,0.098736,931.905
172854376395009,25.175,0.04637,29.2008,0.109705,0.000693,0.00128,0.107742,2087.58
172855366250754,24.1396,0.045695,29.4187,0.090192,0.000789,0.001343,0.088332,578.704
172856217694467,25.0746,0.044955,33.1678,0.1743,0.000678,0.001593,0.172247,2849.01
172864845377796,25.8677,0.049044,35.5637,0.113866,0.000844,0.001369,0.111807,1280.16
172868074991877,26.3738,0.050659,36.3637,0.093592,0.000772,0.001769,0.091114,673.241
172871354937606,26.2614,0.045616,38.1592,0.134538,0.000706,0.001192,0.132702,2234.22
172874144149767,26.6907,0.045842,40.6086,0.130057,0.000719,0.001214,0.128276,1912.8
172876279050504,26.8706,0.045714,42.4254,0.134279,0.000679,0.001138,0.132723,2233.86
172878204236041,26.9467,0.047159,43.1681,0.088463,0.000639,0.001461,0.086566,1062.92
172880800510218,27.1164,0.045072,44.0297,0.093117,0.000649,0.001128,0.091574,1116.43
172881882640651,27.0766,0.044534,44.5863,0.07502,0.000631,0.00138,0.073245,1116.65
172882864107788,27.4499,0.045366,47.2715,0.114925,0.000686,0.001333,0.113178,1987.31
172887784026381,27.76,0.049338,49.2425,0.118763,0.000773,0.00158,0.116739,1576.38
172891655368974,29.1979,0.052343,51.0329,0.121576,0.000833,0.001712,0.119169,1201.07
172892699750671,28.1472,0.046502,52.8661,0.11092,0.000625,0.00122,0.109163,1779.44
172903957262608,28.8764,0.050088,53.2531,0.110641,0.000833,0.001576,0.108597,1035.57
172910139666705,28.8864,0.048588,54.2291,0.101414,0.000617,0.001265,0.09964,1333.87
172916485648658,30.044,0.050133,57.5382,0.125936,0.000883,0.001114,0.124262,1727.77
172927147569427,29.9569,0.048365,59.828,0.101316,0.000687,0.001265,0.099516,1951.93
172932809879828,29.6482,0.046313,60.4356,0.095098,0.000636,0.001284,0.09338,766.388
172935292907797,30.243,0.045942,62.13,0.112643,0.000661,0.001078,0.111151,1563.65
172937406837014,30.2264,0.049157,63.0141,0.09697,0.000634,0.001256,0.095269,965.818
172943694098711,31.264,0.049768,65.9801,0.119658,0.000693,0.001273,0.117866,2081.74
172945178882328,32.227,0.046215,74.573,0.22911,0.000644,0.001106,0.227591,3548.76
172946915324185,31.8101,0.044886,75.0941,0.089777,0.000696,0.00117,0.088159,579.84
172948274278682,32.2756,0.045839,75.8119,0.08658,0.000592,0.001187,0.085005,360.812
172949687759131,38.1183,0.045241,80.1209,0.147397,0.000732,0.001148,0.145816,2383.85
172951155765532,32.2861,0.046047,80.6007,0.083976,0.000616,0.001314,0.082206,497.463
172952514720029,33.1511,0.048759,85.1283,0.146511,0.000664,0.001607,0.144468,2406.09
172954012086558,34.6088,0.045667,85.9143,0.093807,0.000603,0.001058,0.09231,443.012
172955387818271,33.8617,0.044638,86.2686,0.096648,0.000633,0.001257,0.094932,753.859
172956981653792,33.4847,0.045505,87.6924,0.100702,0.000676,0.001431,0.09886,1344.4
172958328025377,33.0971,0.046147,89.7672,0.111207,0.000658,0.00144,0.109308,1683.55
172959867334946,34.1566,0.046343,91.1337,0.108474,0.000611,0.001222,0.106766,766.058
172961670885667,35.1257,0.051651,94.853,0.14192,0.000853,0.001533,0.139882,1973.36
172963147280676,35.1075,0.049414,95.2745,0.104652,0.000757,0.00148,0.10269,298.674
172965189906725,35.4134,0.046032,100.255,0.160192,0.000672,0.001303,0.158498,2257.61
172974794862886,38.3775,0.048443,110.015,0.237257,0.000764,0.001423,0.235371,2649.61
172987281305895,38.6004,0.052747,117.242,0.204609,0.000806,0.001665,0.202205,2325.79
172991198785832,38.239,0.051153,131.871,0.229869,0.000735,0.001514,0.227867,2826.6
173007338467625,40.0439,0.048584,132.339,0.123889,0.000712,0.001725,0.121667,588.206
173010303840554,41.088,0.051876,138.846,0.195375,0.000761,0.001633,0.193104,2594.24
173012547793195,40.2114,0.045206,145.506,0.144024,0.000781,0.001285,0.142236,1868.82
173015253119276,40.4715,0.046942,150.302,0.142237,0.000714,0.001196,0.140599,1890.58
173017107001645,40.4275,0.045552,154.666,0.139414,0.000598,0.001285,0.137674,1782.23
173020076568878,41.0217,0.046113,158.838,0.131923,0.000713,0.001324,0.130104,1650.19
173030944010543,43.255,0.049861,166.563,0.194634,0.0009,0.001763,0.192253,2127.12
173035046039856,42.7174,0.05088,168.293,0.113187,0.000841,0.001474,0.111087,1380.49
173039311647025,42.3404,0.046619,172.943,0.13307,0.000693,0.001281,0.131235,1402.26
173042092470578,42.8879,0.046924,172.808,0.13715,0.000693,0.001618,0.13502,1892.98
173045737320755,42.7906,0.046856,173.763,0.112978,0.000711,0.001388,0.111101,1104.25
173048371343668,42.8449,0.050018,176.946,0.082364,0.000685,0.001056,0.080832,1391.28
173052251074869,43.2885,0.049672,178.807,0.110503,0.000631,0.001063,0.109025,1406.6
173055568769334,44.7389,0.04789,181.982,0.106393,0.000804,0.001366,0.104601,1954.78
173059742101815,45.0612,0.050037,186.218,0.127372,0.000852,0.001551,0.125144,1470.51
173086631784760,48.5963,0.063796,195.638,0.128529,0.000882,0.001788,0.12605,1784.37
173088934457657,45.3805,0.048477,200.536,0.133979,0.000662,0.001379,0.132072,2012.64
173091627200826,45.6212,0.045763,202.688,0.133821,0.000592,0.001078,0.132288,1854.79
173111915049275,46.6271,0.050387,202.075,0.118359,0.000629,0.001296,0.116519,526.452
173114075115836,45.3998,0.045804,205.83,0.089499,0.0007,0.001297,0.087693,1632.18
173119250886973,45.1009,0.044902,208.88,0.104342,0.000592,0.001169,0.102727,995.222
