conv_id	turn	fresh	reused	reuse_pct	kv_mb	kv_xfer_ms	wait_ms	ttft_agg_ms	ttft_disagg_ms	delta_ttft_ms
aa-rwlt-coding-agent-011	52	225	48829	99.541	1868.344	109.003	123.676	81.436	226.536	145.1
aa-rwlt-coding-agent-011	53	128	49054	99.74	1873.219	109.002	123.91	81.384	225.348	143.964
aa-rwlt-coding-agent-011	54	247	49182	99.5	1882.969	110.457	125.278	81.67	231.774	150.104
aa-rwlt-coding-agent-011	55	159	49429	99.679	1889.062	111.303	126.706	82.504	231.196	148.692
aa-rwlt-coding-agent-011	56	1	49587	99.998	1889.062	113.195	129.122	79.837	235.947	156.11
aa-rwlt-coding-agent-011	57	1172	49588	97.691	1934.156	118.614	134.07	110.188	269.197	159.009
aa-rwlt-coding-agent-011	58	1081	50760	97.915	1975.594	123.372	139.145	112.113	273.436	161.323
aa-rwlt-coding-agent-011	59	329	51841	99.369	1987.781	124.904	140.309	85.599	249.532	163.933
aa-rwlt-coding-agent-011	60	947	52170	98.217	2023.125	129.265	144.815	102.204	270.603	168.399
aa-rwlt-coding-agent-011	61	350	53117	99.345	2036.531	131.67	147.373	88.593	262.492	173.899
aa-rwlt-coding-agent-011	62	767	53467	98.586	2065.781	135.107	150.553	103.318	277.876	174.558
aa-rwlt-coding-agent-051	0	7451	2110	22.069	364.406	5.033	10.082	87.226	105.857	18.631
aa-rwlt-coding-agent-051	1	8311	9561	53.497	681.281	13.082	20.827	127.755	162.897	35.142
aa-rwlt-coding-agent-051	2	376	17872	97.94	695.906	12.282	19.413	42.328	72.816	30.488
aa-rwlt-coding-agent-051	3	810	18248	95.75	726.375	11.391	18.769	46.015	82.101	36.086
aa-rwlt-coding-agent-051	4	1314	19058	93.55	776.344	12.52	19.989	66.148	87.841	21.693
aa-rwlt-coding-agent-051	5	549	20372	97.376	797.062	13.019	20.784	45.816	77.988	32.172
aa-rwlt-coding-agent-051	6	533	20921	97.516	817.781	13.454	21.415	47.683	81.849	34.166
aa-rwlt-coding-agent-051	7	6958	21454	75.51	1082.25	27.744	37.484	145.995	198.878	52.883
aa-rwlt-coding-agent-051	8	1290	28412	95.657	1132.219	30.973	41.52	69.061	125.842	56.781
aa-rwlt-coding-agent-051	9	533	29702	98.237	1151.719	32.449	42.82	57.048	115.55	58.502
aa-rwlt-coding-agent-051	10	207	30235	99.32	1160.25	32.79	43.119	53.578	111.646	58.068
aa-rwlt-coding-agent-051	11	381	30442	98.764	1174.875	33.806	43.97	55.212	113.197	57.985
aa-rwlt-coding-agent-051	12	401	30823	98.716	1189.5	34.728	45.465	58.671	115.478	56.807
aa-rwlt-coding-agent-051	13	1102	31224	96.591	1232.156	40.854	51.689	71.56	140.994	69.434
aa-rwlt-coding-agent-051	14	1640	32326	95.172	1294.312	46.575	57.761	92.698	166.915	74.217
aa-rwlt-coding-agent-051	15	3584	33966	90.455	1430.812	61.318	73.53	130.07	216.376	86.306
aa-rwlt-coding-agent-051	16	315	37550	99.168	1443.0	61.555	73.486	61.793	151.594	89.801
aa-rwlt-coding-agent-051	17	2982	37865	92.7	1556.344	75.458	88.246	121.327	232.257	110.93
aa-rwlt-coding-agent-051	18	384	40847	99.069	1570.969	76.532	89.852	64.92	217.462	152.542
aa-rwlt-coding-agent-051	19	2413	41231	94.471	1662.375	86.752	100.781	114.553	237.16	122.607
aa-rwlt-coding-agent-051	20	127	43644	99.71	1667.25	86.867	100.982	66.579	185.712	119.133
aa-rwlt-coding-agent-051	21	400	43771	99.094	1683.094	87.644	102.056	69.185	193.385	124.2
aa-rwlt-coding-agent-051	22	968	44171	97.856	1719.656	92.191	106.416	86.673	210.675	124.002
aa-rwlt-coding-agent-051	23	89	45139	99.803	1723.312	91.915	106.359	68.438	193.102	124.664
aa-rwlt-coding-agent-051	24	152	45228	99.665	1729.406	93.187	107.149	69.165	196.51	127.345
aa-rwlt-coding-agent-051	25	56	45380	99.877	1730.625	93.395	107.628	68.992	195.225	126.233
aa-rwlt-coding-agent-051	26	217	45436	99.525	1739.156	93.885	108.022	70.571	199.367	128.796
aa-rwlt-coding-agent-051	27	91	45653	99.801	1742.812	93.311	107.685	68.529	197.356	128.827
aa-rwlt-coding-agent-051	28	3002	45744	93.842	1857.375	106.196	121.031	137.481	279.479	141.998
aa-rwlt-coding-agent-051	29	68	48746	99.861	1859.812	106.138	120.955	76.598	218.518	141.92
aa-rwlt-coding-agent-051	30	498	48814	98.99	1878.094	108.741	124.218	76.841	225.018	148.177
aa-rwlt-coding-agent-051	31	437	49312	99.122	1895.156	111.568	126.94	76.314	229.742	153.428
aa-rwlt-coding-agent-051	32	683	49749	98.646	1920.75	112.237	127.487	89.723	238.005	148.282
aa-rwlt-coding-agent-051	33	537	50432	98.946	1941.469	116.921	132.607	88.337	242.496	154.159
aa-rwlt-coding-agent-051	34	564	50969	98.906	1963.406	119.51	135.115	89.205	246.186	156.981
aa-rwlt-coding-agent-051	35	2864	51533	94.735	2071.875	133.851	150.244	152.955	326.124	173.169
aa-rwlt-coding-agent-051	36	69	54397	99.873	2075.531	134.439	150.656	84.999	251.677	166.678
aa-rwlt-coding-agent-051	37	611	54466	98.891	2098.688	137.789	154.283	94.862	272.069	177.207
aa-rwlt-coding-agent-051	38	926	55077	98.347	2134.031	131.455	151.2	99.572	275.15	175.578
aa-rwlt-coding-agent-051	39	3359	56003	94.341	2262.0	150.287	177.489	183.973	385.228	201.255
aa-rwlt-coding-agent-051	40	126	59362	99.788	2265.656	150.844	168.867	84.032	277.594	193.562
aa-rwlt-coding-agent-051	41	754	59488	98.748	2294.906	155.652	174.077	103.114	304.745	201.631
aa-rwlt-coding-agent-051	42	172	60242	99.715	2301.0	156.459	174.883	85.468	287.961	202.493
aa-rwlt-coding-agent-051	43	262	60414	99.568	2311.969	157.938	176.224	87.409	295.216	207.807
aa-rwlt-coding-agent-051	44	72	60676	99.881	2314.406	158.822	177.017	85.493	287.785	202.292
aa-rwlt-coding-agent-051	45	126	60748	99.793	2319.281	159.426	177.645	86.249	288.729	202.48
aa-rwlt-coding-agent-051	46	87	60874	99.857	2322.938	159.849	178.711	91.4	292.311	200.911
